,maker,model,detail,category_id,cnt,cost_total,repair,exchange,repaired
2719,한국GM,스파크,더넥스트스파크,as-0038278,1753.0,221338.0,Front bumper:coating,,Front bumper:coating
2720,한국GM,스파크,더넥스트스파크,as-0037879,1491.0,410958.0,Bumper:repair;Front bumper:coating,,Bumper:repair;Front bumper:coating
2721,한국GM,말리부,말리부,as-0005795,3370.0,298078.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2722,한국GM,말리부,말리부,as-0006344,3691.0,397258.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2723,한국GM,말리부,말리부,as-0042828,24559.0,451876.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2724,한국GM,말리부,말리부,as-0073107,42518.0,398266.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2725,한국GM,말리부,말리부,as-0073556,42820.0,398386.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2726,한국GM,말리부,말리부,as-0073682,42914.0,468147.0,Wheel:exchange,Wheel:exchange,
2727,한국GM,말리부,말리부,as-0087998,51673.0,131100.0,Front bumper:repair,,Front bumper:repair
2728,한국GM,말리부,말리부,as-0092306,53501.0,115158.0,"Side mirror:exchange,coating","Side mirror:exchange,coating",
2729,한국GM,말리부,말리부,as-0095532,55042.0,336753.0,Front bumper:coating,,Front bumper:coating
2730,한국GM,말리부,말리부,as-0095532,35042.0,336753.0,Front bumper:coating,,Front bumper:coating
2731,한국GM,말리부,말리부,as-0092306,33501.0,115158.0,"Side mirror:exchange,coating","Side mirror:exchange,coating",
2732,한국GM,말리부,말리부,as-0087998,31673.0,131100.0,Front bumper:repair,,Front bumper:repair
2733,한국GM,말리부,말리부,as-0073682,22914.0,468147.0,Wheel:exchange,Wheel:exchange,
2734,한국GM,말리부,말리부,as-0073556,22820.0,398386.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2735,한국GM,말리부,말리부,as-0073107,22518.0,398266.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2736,한국GM,말리부,말리부,as-0042828,4559.0,451876.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2737,한국GM,스파크,스파크(마티즈크리에이티브),as-0004372,2510.0,302861.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2738,한국GM,스파크,스파크(마티즈크리에이티브),as-0015921,8188.0,456391.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2739,한국GM,스파크,스파크(마티즈크리에이티브),as-0018794,9826.0,298258.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2740,한국GM,스파크,스파크(마티즈크리에이티브),as-0038783,22037.0,191948.0,Front bumper:coating,,Front bumper:coating
2741,한국GM,스파크,스파크(마티즈크리에이티브),as-0040795,23378.0,256551.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2742,한국GM,스파크,스파크(마티즈크리에이티브),as-0065066,38043.0,320021.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2743,한국GM,스파크,스파크(마티즈크리에이티브),as-0066153,38611.0,379988.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2744,한국GM,스파크,스파크(마티즈크리에이티브),as-0072756,42287.0,278006.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2745,한국GM,스파크,스파크(마티즈크리에이티브),as-0076723,44749.0,317949.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2746,한국GM,스파크,스파크(마티즈크리에이티브),as-0079166,46351.0,341055.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2747,한국GM,스파크,스파크(마티즈크리에이티브),as-0079205,46377.0,276986.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2748,한국GM,스파크,스파크(마티즈크리에이티브),as-0079299,46442.0,338555.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2749,한국GM,스파크,스파크(마티즈크리에이티브),as-0091582,53189.0,294866.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2750,한국GM,스파크,스파크(마티즈크리에이티브),as-0096018,55268.0,235866.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2751,한국GM,스파크,스파크(마티즈크리에이티브),as-0096018,35268.0,235866.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2752,한국GM,스파크,스파크(마티즈크리에이티브),as-0091582,33189.0,294866.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2753,한국GM,스파크,스파크(마티즈크리에이티브),as-0079299,26442.0,338555.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2754,한국GM,스파크,스파크(마티즈크리에이티브),as-0079205,26377.0,276986.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2755,한국GM,스파크,스파크(마티즈크리에이티브),as-0079166,26351.0,341055.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2756,한국GM,스파크,스파크(마티즈크리에이티브),as-0076723,24749.0,317949.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2757,한국GM,스파크,스파크(마티즈크리에이티브),as-0072756,22287.0,278006.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2758,한국GM,스파크,스파크(마티즈크리에이티브),as-0066153,18611.0,379988.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2759,한국GM,스파크,스파크(마티즈크리에이티브),as-0065066,18043.0,320021.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2760,한국GM,스파크,스파크(마티즈크리에이티브),as-0040795,3378.0,256551.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2761,한국GM,스파크,스파크(마티즈크리에이티브),as-0038783,2037.0,191948.0,Front bumper:coating,,Front bumper:coating
2762,한국GM,아베오,아베오(세단),,,,,,
2763,한국GM,아베오,아베오(해치백),as-0025676,13499.0,262158.0,Bumper:repair;Front bumper:coating,,Bumper:repair;Front bumper:coating
2764,한국GM,아베오,아베오(해치백),as-0028075,14801.0,441481.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2765,한국GM,알페온,알페온,as-0051940,29888.0,438468.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2766,한국GM,알페온,알페온,as-0051940,9888.0,438468.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2767,한국GM,말리부,올뉴말리부,as-0016707,8609.0,354701.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2768,한국GM,말리부,올뉴말리부,as-0019026,9945.0,291088.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2769,한국GM,말리부,올뉴말리부(2017),as-0000720,399.0,315966.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2770,한국GM,말리부,올뉴말리부(2017),as-0004315,2476.0,321841.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2771,한국GM,말리부,올뉴말리부(2017),as-0040762,23354.0,595831.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2772,한국GM,말리부,올뉴말리부(2017),as-0047315,26925.0,399191.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2773,한국GM,말리부,올뉴말리부(2017),as-0073915,43065.0,418381.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2774,한국GM,말리부,올뉴말리부(2017),as-0078803,46083.0,490719.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2775,한국GM,말리부,올뉴말리부(2017),as-0086553,51045.0,351016.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2776,한국GM,말리부,올뉴말리부(2017),as-0090431,52737.0,68400.0,Front bumper:repair,,Front bumper:repair
2777,한국GM,말리부,올뉴말리부(2017),as-0092156,53438.0,444517.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
2778,한국GM,말리부,올뉴말리부(2017),as-0092156,33438.0,444517.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
2779,한국GM,말리부,올뉴말리부(2017),as-0090431,32737.0,68400.0,Front bumper:repair,,Front bumper:repair
2780,한국GM,말리부,올뉴말리부(2017),as-0086553,31045.0,351016.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2781,한국GM,말리부,올뉴말리부(2017),as-0078803,26083.0,490719.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2782,한국GM,말리부,올뉴말리부(2017),as-0073915,23065.0,418381.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2783,한국GM,말리부,올뉴말리부(2017),as-0047315,6925.0,399191.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2784,한국GM,말리부,올뉴말리부(2017),as-0040762,3354.0,595831.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2785,한국GM,크루즈,올뉴크루즈(17),as-0006113,3542.0,277868.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2786,한국GM,올란도,올란도,as-0038453,21833.0,285668.0,Front bumper:coating,,Front bumper:coating
2787,한국GM,올란도,올란도,as-0066634,38813.0,424900.0,Wheel:exchange,Wheel:exchange,
2788,한국GM,올란도,올란도,as-0066922,38972.0,109100.0,Wheel:exchange,Wheel:exchange,
2789,한국GM,올란도,올란도,as-0067959,39500.0,360448.0,Front bumper:coating,,Front bumper:coating
2790,한국GM,올란도,올란도,as-0073336,42668.0,378736.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2791,한국GM,올란도,올란도,as-0098520,56308.0,443326.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2792,한국GM,올란도,올란도,as-0098520,36308.0,443326.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2793,한국GM,올란도,올란도,as-0073336,22668.0,378736.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2794,한국GM,올란도,올란도,as-0067959,19500.0,360448.0,Front bumper:coating,,Front bumper:coating
2795,한국GM,올란도,올란도,as-0066922,18972.0,109100.0,Wheel:exchange,Wheel:exchange,
2796,한국GM,올란도,올란도,as-0066634,18813.0,424900.0,Wheel:exchange,Wheel:exchange,
2797,한국GM,올란도,올란도,as-0038453,1833.0,285668.0,Front bumper:coating,,Front bumper:coating
2798,한국GM,윈스톰,윈스톰,as-0091051,52985.0,8890.0,Side mirror:exchange,Side mirror:exchange,
2799,한국GM,윈스톰,윈스톰,as-0091051,32985.0,8890.0,Side mirror:exchange,Side mirror:exchange,
2800,한국GM,윈스톰,윈스톰맥스,,,,,,
2801,한국GM,임팔라,임팔라,as-0087932,51649.0,10500.0,Wheel:exchange,Wheel:exchange,
2802,한국GM,임팔라,임팔라,as-0087932,31649.0,10500.0,Wheel:exchange,Wheel:exchange,
2803,한국GM,임팔라,임팔라(15)-10TH,as-0006933,4055.0,288749.0,"Bumper:coating,repair",,"Bumper:coating,repair"
2804,한국GM,임팔라,임팔라(15)-10TH,as-0028373,14990.0,489739.0,"Bumper:coating,exchange","Bumper:coating,exchange",
2805,한국GM,임팔라,임팔라(15)-10TH,as-0073913,43063.0,475397.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
2806,한국GM,임팔라,임팔라(15)-10TH,as-0091727,53264.0,319329.0,"Bumper:coating,exchange","Bumper:coating,exchange",
2807,한국GM,임팔라,임팔라(15)-10TH,as-0091727,33264.0,319329.0,"Bumper:coating,exchange","Bumper:coating,exchange",
2808,한국GM,임팔라,임팔라(15)-10TH,as-0073913,23063.0,475397.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
2809,한국GM,라세티,크루즈(라세티 프리미어),as-0013800,7173.0,319068.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2810,한국GM,라세티,크루즈(라세티 프리미어),as-0038987,22150.0,241948.0,Front bumper:coating,,Front bumper:coating
2811,한국GM,라세티,크루즈(라세티 프리미어),as-0041567,23893.0,362331.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2812,한국GM,라세티,크루즈(라세티 프리미어),as-0072052,41831.0,613588.0,"Front bumper:sheet_metal,exchange,coating","Front bumper:sheet_metal,exchange,coating",
2813,한국GM,라세티,크루즈(라세티 프리미어),as-0091648,53226.0,362246.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2814,한국GM,라세티,크루즈(라세티 프리미어),as-0091648,33226.0,362246.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2815,한국GM,라세티,크루즈(라세티 프리미어),as-0072052,21831.0,613588.0,"Front bumper:sheet_metal,exchange,coating","Front bumper:sheet_metal,exchange,coating",
2816,한국GM,라세티,크루즈(라세티 프리미어),as-0041567,3893.0,362331.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2817,한국GM,라세티,크루즈(라세티 프리미어),as-0038987,2150.0,241948.0,Front bumper:coating,,Front bumper:coating
2818,한국GM,트랙스,트랙스,as-0027979,14739.0,758899.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2819,한국GM,트랙스,트랙스,as-0028274,14929.0,396102.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2820,한국GM,트랙스,트랙스,as-0028317,14955.0,396102.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2821,한국GM,트랙스,트랙스,as-0048110,27491.0,475756.0,"Bumper:repair;Front bumper:exchange,coating","Bumper:repair;Front bumper:exchange,coating",
2822,한국GM,트랙스,트랙스,as-0070670,41027.0,467638.0,Front bumper:coating,,Front bumper:coating
2823,한국GM,트랙스,트랙스,as-0092187,53450.0,282245.0,Wheel:exchange,Wheel:exchange,
2824,한국GM,트랙스,트랙스,as-0092187,33450.0,282245.0,Wheel:exchange,Wheel:exchange,
2825,한국GM,트랙스,트랙스,as-0070670,21027.0,467638.0,Front bumper:coating,,Front bumper:coating
2826,한국GM,트랙스,트랙스,as-0048110,7491.0,475756.0,"Bumper:repair;Front bumper:exchange,coating","Bumper:repair;Front bumper:exchange,coating",
2827,현대,EQ900,EQ900,as-0001182,668.0,502864.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2828,현대,EQ900,EQ900,as-0002649,1570.0,503077.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
2829,현대,EQ900,EQ900,as-0008597,4833.0,678400.0,Wheel:exchange;Wheel:exchange,Wheel:exchange;Wheel:exchange,
2830,현대,EQ900,EQ900,as-0026355,13784.0,385718.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2831,현대,EQ900,EQ900,as-0031373,16903.0,363106.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2832,현대,EQ900,EQ900,as-0032449,17617.0,394368.0,"Front bumper:sheet_metal,exchange,coating","Front bumper:sheet_metal,exchange,coating",
2833,현대,EQ900,EQ900,as-0032450,17618.0,444656.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2834,현대,EQ900,EQ900,as-0032787,17863.0,349400.0,Wheel:exchange,Wheel:exchange,
2835,현대,EQ900,EQ900,as-0032908,17942.0,394926.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2836,현대,EQ900,EQ900,as-0034841,19403.0,431888.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2837,현대,EQ900,EQ900,as-0035709,20080.0,506918.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2838,현대,EQ900,EQ900,as-0037017,20960.0,467379.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
2839,현대,EQ900,EQ900,as-0043189,24730.0,369856.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2840,현대,EQ900,EQ900,as-0044034,25081.0,689400.0,Wheel:exchange;Wheel:exchange,Wheel:exchange;Wheel:exchange,
2841,현대,EQ900,EQ900,as-0048353,27674.0,526481.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2842,현대,EQ900,EQ900,as-0048402,27704.0,552303.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2843,현대,EQ900,EQ900,as-0049561,28455.0,402428.0,Bumper:repair;Front bumper:coating,,Bumper:repair;Front bumper:coating
2844,현대,EQ900,EQ900,as-0054697,31479.0,402676.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2845,현대,EQ900,EQ900,as-0056435,32474.0,413266.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2846,현대,EQ900,EQ900,as-0056916,32787.0,522066.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2847,현대,EQ900,EQ900,as-0061746,36006.0,435627.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
2848,현대,EQ900,EQ900,as-0063511,37083.0,521621.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2849,현대,EQ900,EQ900,as-0064978,37995.0,408267.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
2850,현대,EQ900,EQ900,as-0066143,38606.0,1017100.0,Wheel:exchange;Wheel:exchange,Wheel:exchange;Wheel:exchange,
2851,현대,EQ900,EQ900,as-0066925,38974.0,342600.0,Wheel:exchange,Wheel:exchange,
2852,현대,EQ900,EQ900,as-0067008,39019.0,524418.0,Wheel:exchange,Wheel:exchange,
2853,현대,EQ900,EQ900,as-0070573,40973.0,443220.0,Wheel:exchange,Wheel:exchange,
2854,현대,EQ900,EQ900,as-0070636,41011.0,238348.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2855,현대,EQ900,EQ900,as-0071387,41445.0,23490.0,Wheel:exchange,Wheel:exchange,
2856,현대,EQ900,EQ900,as-0075445,43987.0,748260.0,Wheel:exchange;Wheel:exchange,Wheel:exchange;Wheel:exchange,
2857,현대,EQ900,EQ900,as-0076903,44859.0,391568.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2858,현대,EQ900,EQ900,as-0077028,44933.0,421494.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2859,현대,EQ900,EQ900,as-0079502,46591.0,414070.0,Wheel:exchange,Wheel:exchange,
2860,현대,EQ900,EQ900,as-0079590,46656.0,919230.0,Wheel:exchange;Wheel:exchange,Wheel:exchange;Wheel:exchange,
